"No","Buyer","PO.Buyer","Style","Qty","End-Sewing.Date","Ex-Fact.Date","Week11-6","Week27-13","Week314-20","Week421-27","Week528-30","Week631-31","Total","FOB","Week","Amount","SO No","WO No","Branch","Factory","Tarikan","Source","Cost.Type"
"1003","AGRON, INC.","PO-0000186","","2484.00","2024-07-05","2024-06-21","0","0","0","2484.00","0","0","2484","5.63","W4","4661.64","24001315","24001315","1204","MJ2","","Schedule","FOB"
"1004","AGRON, INC.","PO-0000186","","3780.00","2024-07-09","2024-06-21","0","0","0","3780.00","0","0","3780","4.92","W4","6199.2","24001316","24001316","1204","MJ2","","Schedule","FOB"
"1005","AGRON, INC.","PO-0000186","","3780.00","2024-07-10","2024-06-21","0","0","0","3780.00","0","0","3780","4.92","W4","6199.2","24001316","24001316","1204","MJ2","","Schedule","FOB"
"1006","AGRON, INC.","PO-0000186","","540.00","2024-07-11","2024-06-21","0","0","0","540.00","0","0","540","5.22","W4","939.6","24001317","24001317","1204","MJ2","","Schedule","FOB"
"1007","AGRON, INC.","PO-0000186","","540.00","2024-07-11","2024-06-21","0","0","0","540.00","0","0","540","5.22","W4","939.6","24001317","24001317","1204","MJ2","","Schedule","FOB"
"1008","AGRON, INC.","PO-0000186","","2808.00","2024-07-12","2024-06-21","0","0","0","2808.00","0","0","2808","4.92","W4","4605.12","24001318","24001318","1204","MJ2","","Schedule","FOB"
"1009","AGRON, INC.","PO-0000186","","2808.00","2024-07-12","2024-06-21","0","0","0","2808.00","0","0","2808","4.92","W4","4605.12","24001318","24001318","1204","MJ2","","Schedule","FOB"
"1010","AGRON, INC.","PO-0000185","","5292.00","2024-06-05","2024-06-21","0","0","0","5292.00","0","0","5292","5.14","W4","9066.96","24001293","24001293","1204","MJ2","","Schedule","FOB"
"1011","AGRON, INC.","PO-0000185","","5292.00","2024-06-04","2024-06-21","0","0","0","5292.00","0","0","5292","5.14","W4","9066.96","24001293","24001293","1204","MJ2","","Schedule","FOB"
"1012","AGRON, INC.","PO-0000185","","5292.00","2024-05-30","2024-06-21","0","0","0","5292.00","0","0","5292","5.14","W4","9066.96","24001293","24001293","1204","MJ2","","Schedule","FOB"
"1013","AGRON, INC.","PO-0000185","","5292.00","2024-06-03","2024-06-21","0","0","0","5292.00","0","0","5292","5.14","W4","9066.96","24001293","24001293","1204","MJ2","","Schedule","FOB"
"1014","AGRON, INC.","PO-0000185","","270.00","2024-06-11","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001294","24001294","1204","MJ2","","Schedule","FOB"
"1015","AGRON, INC.","PO-0000185","","270.00","2024-06-10","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001294","24001294","1204","MJ2","","Schedule","FOB"
"1016","AGRON, INC.","PO-0000185","","270.00","2024-06-05","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001294","24001294","1204","MJ2","","Schedule","FOB"
"1017","AGRON, INC.","PO-0000185","","270.00","2024-06-07","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001294","24001294","1204","MJ2","","Schedule","FOB"
"1018","AGRON, INC.","PO-0000185","","9261.00","2024-06-19","2024-06-21","0","0","0","9261.00","0","0","9261","5.14","W4","15867.18","24001297","24001297","1204","MJ2","","Schedule","FOB"
"1019","AGRON, INC.","PO-0000185","","9261.00","2024-06-18","2024-06-21","0","0","0","9261.00","0","0","9261","5.14","W4","15867.18","24001297","24001297","1204","MJ2","","Schedule","FOB"
"1020","AGRON, INC.","PO-0000185","","9261.00","2024-06-11","2024-06-21","0","0","0","9261.00","0","0","9261","5.14","W4","15867.18","24001297","24001297","1204","MJ2","","Schedule","FOB"
"1021","AGRON, INC.","PO-0000185","","9261.00","2024-06-14","2024-06-21","0","0","0","9261.00","0","0","9261","5.14","W4","15867.18","24001297","24001297","1204","MJ2","","Schedule","FOB"
"1022","AGRON, INC.","PO-0000185","","270.00","2024-06-27","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001298","24001298","1204","MJ2","","Schedule","FOB"
"1023","AGRON, INC.","PO-0000185","","270.00","2024-06-25","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001298","24001298","1204","MJ2","","Schedule","FOB"
"1024","AGRON, INC.","PO-0000185","","270.00","2024-06-20","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001298","24001298","1204","MJ2","","Schedule","FOB"
"1025","AGRON, INC.","PO-0000185","","270.00","2024-06-24","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001298","24001298","1204","MJ2","","Schedule","FOB"
"1026","AGRON, INC.","PO-0000185","","5238.00","2024-07-02","2024-06-21","0","0","0","5238.00","0","0","5238","5.14","W4","8974.44","24001300","24001300","1204","MJ2","","Schedule","FOB"
"1027","AGRON, INC.","PO-0000185","","5238.00","2024-06-28","2024-06-21","0","0","0","5238.00","0","0","5238","5.14","W4","8974.44","24001300","24001300","1204","MJ2","","Schedule","FOB"
"1028","AGRON, INC.","PO-0000185","","5238.00","2024-06-25","2024-06-21","0","0","0","5238.00","0","0","5238","5.14","W4","8974.44","24001300","24001300","1204","MJ2","","Schedule","FOB"
"1029","AGRON, INC.","PO-0000185","","5238.00","2024-06-27","2024-06-21","0","0","0","5238.00","0","0","5238","5.14","W4","8974.44","24001300","24001300","1204","MJ2","","Schedule","FOB"
"1030","AGRON, INC.","PO-0000185","","270.00","2024-07-02","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001301","24001301","1204","MJ2","","Schedule","FOB"
"1031","AGRON, INC.","PO-0000185","","270.00","2024-06-28","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001301","24001301","1204","MJ2","","Schedule","FOB"
"1032","AGRON, INC.","PO-0000185","","270.00","2024-06-25","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001301","24001301","1204","MJ2","","Schedule","FOB"
"1033","AGRON, INC.","PO-0000185","","270.00","2024-06-28","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001301","24001301","1204","MJ2","","Schedule","FOB"
"1034","AGRON, INC.","PO-0000186","","891.00","2024-07-03","2024-06-21","0","0","0","891.00","0","0","891","5.63","W4","1672.11","24001311","24001311","1204","MJ2","","Schedule","FOB"
"1035","AGRON, INC.","PO-0000186","","891.00","2024-06-28","2024-06-21","0","0","0","891.00","0","0","891","5.63","W4","1672.11","24001311","24001311","1204","MJ2","","Schedule","FOB"
"1036","AGRON, INC.","PO-0000186","","891.00","2024-06-26","2024-06-21","0","0","0","891.00","0","0","891","5.63","W4","1672.11","24001311","24001311","1204","MJ2","","Schedule","FOB"
"1037","AGRON, INC.","PO-0000186","","891.00","2024-06-28","2024-06-21","0","0","0","891.00","0","0","891","5.63","W4","1672.11","24001311","24001311","1204","MJ2","","Schedule","FOB"
"1038","AGRON, INC.","PO-0000186","","891.00","2024-06-11","2024-06-21","0","0","0","891.00","0","0","891","5.63","W4","1672.11","24001311","24001311","1204","MJ2","","Schedule","FOB"
"1039","AGRON, INC.","PO-0000186","","891.00","2024-06-28","2024-06-21","0","0","0","891.00","0","0","891","5.63","W4","1672.11","24001311","24001311","1204","MJ2","","Schedule","FOB"
"1040","AGRON, INC.","PO-0000186","","891.00","2024-06-20","2024-06-21","0","0","0","891.00","0","0","891","5.63","W4","1672.11","24001311","24001311","1204","MJ2","","Schedule","FOB"
"1041","AGRON, INC.","PO-0000186","","891.00","2024-06-26","2024-06-21","0","0","0","891.00","0","0","891","5.63","W4","1672.11","24001311","24001311","1204","MJ2","","Schedule","FOB"
"1042","AGRON, INC.","PO-0000186","","270.00","2024-07-03","2024-06-21","0","0","0","270.00","0","0","270","6.02","W4","541.8","24001312","24001312","1204","MJ2","","Schedule","FOB"
"1043","AGRON, INC.","PO-0000186","","270.00","2024-06-28","2024-06-21","0","0","0","270.00","0","0","270","6.02","W4","541.8","24001312","24001312","1204","MJ2","","Schedule","FOB"
"1044","AGRON, INC.","PO-0000186","","270.00","2024-06-26","2024-06-21","0","0","0","270.00","0","0","270","6.02","W4","541.8","24001312","24001312","1204","MJ2","","Schedule","FOB"
"1045","AGRON, INC.","PO-0000186","","270.00","2024-06-28","2024-06-21","0","0","0","270.00","0","0","270","6.02","W4","541.8","24001312","24001312","1204","MJ2","","Schedule","FOB"
"1046","AGRON, INC.","PO-0000187","","1872.00","2024-07-04","2024-06-21","0","0","0","1872.00","0","0","1872","5.82","W4","2723.76","24001332","24001332","1204","MJ2","","Schedule","FOB"
"1047","AGRON, INC.","PO-0000187","","1872.00","2024-07-02","2024-06-21","0","0","0","1872.00","0","0","1872","5.82","W4","2723.76","24001332","24001332","1204","MJ2","","Schedule","FOB"
"1048","AGRON, INC.","PO-0000187","","1872.00","2024-06-28","2024-06-21","0","0","0","1872.00","0","0","1872","5.82","W4","2723.76","24001332","24001332","1204","MJ2","","Schedule","FOB"
"1049","AGRON, INC.","PO-0000187","","1872.00","2024-07-05","2024-06-21","0","0","0","1872.00","0","0","1872","5.82","W4","2723.76","24001332","24001332","1204","MJ2","","Schedule","FOB"
"1050","AGRON, INC.","PO-0000185","","5319.00","2024-06-20","2024-06-21","0","0","0","5319.00","0","0","5319","5.14","W4","9113.22","24001291","24001291","1204","MJ2","","Schedule","FOB"
"1051","AGRON, INC.","PO-0000185","","5319.00","2024-06-13","2024-06-21","0","0","0","5319.00","0","0","5319","5.14","W4","9113.22","24001291","24001291","1204","MJ2","","Schedule","FOB"
"1052","AGRON, INC.","PO-0000185","","5319.00","2024-06-12","2024-06-21","0","0","0","5319.00","0","0","5319","5.14","W4","9113.22","24001291","24001291","1204","MJ2","","Schedule","FOB"
"1053","AGRON, INC.","PO-0000185","","5319.00","2024-06-24","2024-06-21","0","0","0","5319.00","0","0","5319","5.14","W4","9113.22","24001291","24001291","1204","MJ2","","Schedule","FOB"
"1054","AGRON, INC.","PO-0000185","","270.00","2024-06-20","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001292","24001292","1204","MJ2","","Schedule","FOB"
"1055","AGRON, INC.","PO-0000185","","270.00","2024-06-20","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001292","24001292","1204","MJ2","","Schedule","FOB"
"1056","AGRON, INC.","PO-0000185","","270.00","2024-06-20","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001292","24001292","1204","MJ2","","Schedule","FOB"
"1057","AGRON, INC.","PO-0000185","","270.00","2024-06-26","2024-06-21","0","0","0","270.00","0","0","270","5.49","W4","494.1","24001292","24001292","1204","MJ2","","Schedule","FOB"
"1058","AGRON, INC.","PO-0000185","","8883.00","2024-06-26","2024-06-21","0","0","0","8883.00","0","0","8883","5.14","W4","15219.54","24001299","24001299","1204","MJ2","","Schedule","FOB"
"1059","AGRON, INC.","PO-0000185","","8883.00","2024-06-26","2024-06-21","0","0","0","8883.00","0","0","8883","5.14","W4","15219.54","24001299","24001299","1204","MJ2","","Schedule","FOB"
"1060","AGRON, INC.","PO-0000185","","8883.00","2024-06-26","2024-06-21","0","0","0","8883.00","0","0","8883","5.14","W4","15219.54","24001299","24001299","1204","MJ2","","Schedule","FOB"
"1061","AGRON, INC.","PO-0000185","","8883.00","2024-07-02","2024-06-21","0","0","0","8883.00","0","0","8883","5.14","W4","15219.54","24001299","24001299","1204","MJ2","","Schedule","FOB"
"1062","AGRON, INC.","PO-0000185","","3915.00","2024-07-05","2024-06-21","0","0","0","3915.00","0","0","3915","5.38","W4","7020.9","24001303","24001303","1204","MJ2","","Schedule","FOB"
"1063","AGRON, INC.","PO-0000185","","3915.00","2024-07-09","2024-06-21","0","0","0","3915.00","0","0","3915","5.38","W4","7020.9","24001303","24001303","1204","MJ2","","Schedule","FOB"
"1064","AGRON, INC.","PO-0000185","","3915.00","2024-07-08","2024-06-21","0","0","0","3915.00","0","0","3915","5.38","W4","7020.9","24001303","24001303","1204","MJ2","","Schedule","FOB"
"1065","AGRON, INC.","PO-0000185","","3915.00","2024-07-10","2024-06-21","0","0","0","3915.00","0","0","3915","5.38","W4","7020.9","24001303","24001303","1204","MJ2","","Schedule","FOB"
"1066","AGRON, INC.","PO-0000186","","5886.00","2024-07-12","2024-06-21","0","0","0","5886.00","0","0","5886","5.63","W4","11046.06","24001310","24001310","1204","MJ2","","Schedule","FOB"
"1067","AGRON, INC.","PO-0000186","","5886.00","2024-07-16","2024-06-21","0","0","0","5886.00","0","0","5886","5.63","W4","11046.06","24001310","24001310","1204","MJ2","","Schedule","FOB"
"1068","AGRON, INC.","PO-0000186","","5886.00","2024-07-15","2024-06-21","0","0","0","5886.00","0","0","5886","5.63","W4","11046.06","24001310","24001310","1204","MJ2","","Schedule","FOB"
"1069","AGRON, INC.","PO-0000186","","5886.00","2024-07-18","2024-06-21","0","0","0","5886.00","0","0","5886","5.63","W4","11046.06","24001310","24001310","1204","MJ2","","Schedule","FOB"
"1070","AGRON, INC.","PO-0000187","","1728.00","2024-07-10","2024-06-21","0","0","0","1728.00","0","0","1728","5.82","W4","2514.24","24001333","24001333","1204","MJ2","","Schedule","FOB"
"1071","AGRON, INC.","PO-0000187","","1728.00","2024-07-03","2024-06-21","0","0","0","1728.00","0","0","1728","5.82","W4","2514.24","24001333","24001333","1204","MJ2","","Schedule","FOB"
"1072","AGRON, INC.","PO-0000187","","1728.00","2024-07-01","2024-06-21","0","0","0","1728.00","0","0","1728","5.82","W4","2514.24","24001333","24001333","1204","MJ2","","Schedule","FOB"
"1073","AGRON, INC.","PO-0000187","","1728.00","2024-07-08","2024-06-21","0","0","0","1728.00","0","0","1728","5.82","W4","2514.24","24001333","24001333","1204","MJ2","","Schedule","FOB"
"1074","MARUBENI CORPORATION JEPANG","BP1119","KAZEN-S# 133-98","1865.00","2024-04-26","2024-06-21","0","0","0","1865.00","0","0","1865","1.65","W4","3077.25","24001015","182148","1201","CNJ2","","Schedule","CMTP"
"1075","RS MITRA KELUARGA","","RS MITRA KELUARGA","2943.00","2024-06-03","2024-06-21","0","0","0","2943.00","0","0","2943","5.18","W4","15244.74","24001114","182562","1205","CHW","","Schedule","FOB"
"1076","EIGERINDO MULTI PRODUK INDUSTRI, PT.","","","550.00","2024-04-04","2024-04-24","0","0","0","550.00","0","0","550","8.62","W4","4741","23001209","181911","1205","CHW","","Partial","FOB"
"1077","MARUBENI CORPORATION JEPANG","BP1070","","380.00","2024-02-15","2024-04-26","0","0","0","380.00","0","0","380","1.65","W4","627","23001589","181751","1201","CNJ2","","Partial","CMTP"
"1078","RS MITRA KELUARGA","","","447.00","2024-04-04","2024-04-26","0","0","0","447.00","0","0","447","1.44","W4","643.68","23001233","182344","1205","CHW","","Partial","FOB"
"1079","PT. BUANA DAYA GEMILANG","","","18000.00","2024-04-23","2024-04-26","0","0","0","18000.00","0","0","18000","1.31","W4","23580","24001019","182131","1205","CNJ2","","Partial","FOB"
"1080","AGRON, INC.","147154","","90000.00","2024-05-02","2024-04-30","0","0","0","0","90000.00","0","90000","5.07","W5","152100","23002461","181943","1204","KLB","","Partial","FOB"
"1081","RS MITRA KELUARGA","","","447.00","2024-05-22","2024-04-30","0","0","0","0","447.00","0","447","1.93","W5","862.71","23001232","182343","1205","CHW","","Partial","FOB"
"1082","RS MITRA KELUARGA","","","57.00","2024-05-27","2024-04-30","0","0","0","0","57.00","0","57","1.93","W5","110.01","24001015","182353","1205","CHW","","Partial","FOB"
"1083","RS MITRA KELUARGA","","","75.00","2024-05-20","2024-04-30","0","0","0","0","75.00","0","75","1.93","W5","144.75","24001023","182339","1205","CHW","","Partial","FOB"
"1084","RS MITRA KELUARGA","","","51.00","2024-05-27","2024-04-30","0","0","0","0","51.00","0","51","1.93","W5","98.43","24001027","182349","1205","CHW","","Partial","FOB"
"1085","RS MITRA KELUARGA","","","315.00","2024-05-24","2024-04-30","0","0","0","0","315.00","0","315","1.93","W5","607.95","24001225","182347","1205","CHW","","Partial","FOB"
"1086","RS MITRA KELUARGA","","","75.00","2024-04-25","2024-04-30","0","0","0","0","75.00","0","75","1.44","W5","108","24001024","182340","1205","CHW","","Partial","FOB"
"1087","RS MITRA KELUARGA","","","51.00","2024-04-16","2024-04-30","0","0","0","0","51.00","0","51","1.44","W5","73.44","24001028","182350","1205","CHW","","Partial","FOB"
"1088","","","","315.00","2024-04-05","2024-04-30","0","0","0","0","315.00","0","315","0","W5","0","","182348","1205","CHW","","Partial",""
"1089","RS MITRA KELUARGA","","","528.00","2024-04-26","2024-04-30","0","0","0","0","528.00","0","528","5.6","W5","2956.8","24001033","182329","1205","CHW","","Partial","FOB"
"1090","RS MITRA KELUARGA","","","528.00","2024-05-08","2024-04-30","0","0","0","0","528.00","0","528","5.15","W5","2719.2","24001034","182330","1205","CHW","","Partial","FOB"
"1091","RS MITRA KELUARGA","","","693.00","2024-04-24","2024-04-30","0","0","0","0","693.00","0","693","5.67","W5","3929.31","23001228","182307","1205","CHW","","Partial","FOB"
"1092","RS MITRA KELUARGA","","","693.00","2024-04-18","2024-04-30","0","0","0","0","693.00","0","693","5.22","W5","3617.46","23001229","182308","1205","CHW","","Partial","FOB"
"1093","","","","57.00","2024-04-22","2024-04-30","0","0","0","0","57.00","0","57","0","W5","0","","182354","1205","CHW","","Partial",""
"1094","MARUBENI CORPORATION JEPANG","AUE25600","","2620.00","2024-05-03","2024-05-03","2620.00","0","0","0","0","0","2620","3.26","W1","8541.2","23001578","181646","1201","CBA","","Partial","CMTP"
"1095","RS MITRA KELUARGA","","","234.00","2024-05-22","2024-05-07","0","234.00","0","0","0","0","234","1.93","W2","451.62","23001232","182343","1205","CHW","","Partial","FOB"
"1096","RS MITRA KELUARGA","","","9.00","2024-05-27","2024-05-07","0","9.00","0","0","0","0","9","1.93","W2","17.37","24001015","182353","1205","CHW","","Partial","FOB"
"1097","RS MITRA KELUARGA","","","25.00","2024-05-20","2024-05-07","0","25.00","0","0","0","0","25","1.93","W2","48.25","24001023","182339","1205","CHW","","Partial","FOB"
"1098","RS MITRA KELUARGA","","","20.00","2024-05-27","2024-05-07","0","20.00","0","0","0","0","20","1.93","W2","38.6","24001027","182349","1205","CHW","","Partial","FOB"
"1099","RS MITRA KELUARGA","","","153.00","2024-05-24","2024-05-07","0","153.00","0","0","0","0","153","1.93","W2","295.29","24001225","182347","1205","CHW","","Partial","FOB"
"1100","RS MITRA KELUARGA","","","234.00","2024-04-04","2024-05-07","0","234.00","0","0","0","0","234","1.44","W2","336.96","23001233","182344","1205","CHW","","Partial","FOB"
"1101","RS MITRA KELUARGA","","","25.00","2024-04-25","2024-05-07","0","25.00","0","0","0","0","25","1.44","W2","36","24001024","182340","1205","CHW","","Partial","FOB"
